open,close,high,low,volume,time
52.07903312166452,52.07903312166452,57.056000402993355,52.07903312166452,2880,1705019081
47.081292828620995,47.081292828620995,52.07903312166452,47.081292828620995,1157,1705019141
42.112715292837585,42.112715292837585,47.081292828620995,42.112715292837585,1752,1705019201
37.22294489865844,37.22294489865844,42.112715292837585,37.22294489865844,2938,1705019261
32.46083861551901,32.46083861551901,37.22294489865844,32.46083861551901,4195,1705019321
27.873977835257378,27.873977835257378,32.46083861551901,27.873977835257378,1099,1705019381
23.50819295457533,23.50819295457533,27.873977835257378,23.50819295457533,4344,1705019441
19.407105452864055,19.407105452864055,23.50819295457533,19.407105452864055,1546,1705019501
15.611692040801312,15.611692040801312,19.407105452864055,15.611692040801312,3352,1705019561
12.159875234603584,12.159875234603584,15.611692040801312,12.159875234603584,4988,1705019621
9.086144446779487,9.086144446779487,12.159875234603584,9.086144446779487,1527,1705019681
6.4212113793205905,6.4212113793205905,9.086144446779487,6.4212113793205905,3987,1705019741
4.191703162527255,4.191703162527255,6.4212113793205905,4.191703162527255,1380,1705019801
2.419896305524194,2.419896305524194,4.191703162527255,2.419896305524194,2107,1705019861
1.1234941167451495,1.1234941167451495,2.419896305524194,1.1234941167451495,2163,1705019921
0.31544981832677954,0.31544981832677954,1.1234941167451495,0.31544981832677954,3962,1705019981
0.0038371217949584313,0.0038371217949584313,0.31544981832677954,0.0038371217949584313,4416,1705020041
0.19176955820796593,0.19176955820796593,0.19176955820796593,0.0038371217949584313,1787,1705020101
0.8773693687833761,0.8773693687833761,0.8773693687833761,0.19176955820796593,4753,1705020161
2.053786266843077,2.053786266843077,2.053786266843077,0.8773693687833761,2677,1705020221
3.7092658836133774,3.7092658836133774,3.7092658836133774,2.053786266843077,4859,1705020281
5.827267213992343,5.827267213992343,5.827267213992343,3.7092658836133774,1290,1705020341
8.386627888804938,8.386627888804938,8.386627888804938,5.827267213992343,3685,1705020401
11.361775622200643,11.361775622200643,11.361775622200643,8.386627888804938,4253,1705020461
14.722983721480404,14.722983721480404,14.722983721480404,11.361775622200643,1870,1705020521
18.43666810638392,18.43666810638392,18.43666810638392,14.722983721480404,1495,1705020581
22.46572287011812,22.46572287011812,22.46572287011812,18.43666810638392,2011,1705020641
26.76989102931213,26.76989102931213,26.76989102931213,22.46572287011812,3185,1705020701
31.306166758488196,31.306166758488196,31.306166758488196,26.76989102931213,2960,1705020761
36.02922509005371,36.02922509005371,36.02922509005371,31.306166758488196,1979,1705020821
40.891874786395206,40.891874786395206,40.891874786395206,36.02922509005371,4112,1705020881
45.84552985912518,45.84552985912518,45.84552985912518,40.891874786395206,2585,1705020941
50.84069502421749,50.84069502421749,50.84069502421749,45.84552985912518,4270,1705021001
55.82746024252469,55.82746024252469,55.82746024252469,50.84069502421749,3669,1705021061
60.75599940439078,60.75599940439078,60.75599940439078,55.82746024252469,2840,1705021121
65.5770681756689,65.5770681756689,65.5770681756689,60.75599940439078,2690,1705021181
70.24249603082991,70.24249603082991,70.24249603082991,65.5770681756689,2283,1705021241
74.70566755693041,74.70566755693041,74.70566755693041,70.24249603082991,1238,1705021301
78.92198821941001,78.92198821941001,78.92198821941001,74.70566755693041,4972,1705021361
82.84932993593945,82.84932993593945,82.84932993593945,78.92198821941001,1395,1705021421
86.44845200629379,86.44845200629379,86.44845200629379,82.84932993593945,3472,1705021481
89.68339319245766,89.68339319245766,89.68339319245766,86.44845200629379,4100,1705021541
92.52183103142822,92.52183103142822,92.52183103142822,89.68339319245766,4238,1705021601
94.93540479058134,94.93540479058134,94.93540479058134,92.52183103142822,3334,1705021661
96.89999883873695,96.89999883873695,96.89999883873695,94.93540479058134,4790,1705021721
98.39598360157432,98.39598360157432,98.39598360157432,96.89999883873695,1008,1705021781
99.40841169385001,99.40841169385001,99.40841169385001,98.39598360157432,2639,1705021841
99.92716726873026,99.92716726873026,99.92716726873026,99.40841169385001,1018,1705021901
99.9470670919886,99.9470670919886,99.9470670919886,99.92716726873026,4403,1705021961
99.46791233116909,99.46791233116909,99.9470670919886,99.46791233116909,2996,1705022021
98.49449054225433,98.49449054225433,99.46791233116909,98.49449054225433,4483,1705022081
97.03652783398866,97.03652783398866,98.49449054225433,97.03652783398866,3747,1705022141
95.10859168781467,95.10859168781467,97.03652783398866,95.10859168781467,2005,1705022201
92.72994540441401,92.72994540441401,95.10859168781467,92.72994540441401,4166,1705022261
89.9243556311745,89.9243556311745,92.72994540441401,89.9243556311745,1387,1705022321
86.71985489370567,86.71985489370567,89.9243556311745,86.71985489370567,4466,1705022381
83.14846150410918,83.14846150410918,86.71985489370567,83.14846150410918,4499,1705022441
79.24585964458808,79.24585964458808,83.14846150410918,79.24585964458808,3384,1705022501
75.05104282289423,75.05104282289423,79.24585964458808,75.05104282289423,1997,1705022561
70.60592426208783,70.60592426208783,75.05104282289423,70.60592426208783,2835,1705022621
65.95491811746761,65.95491811746761,70.60592426208783,65.95491811746761,4032,1705022681
61.14449570501238,61.14449570501238,65.95491811746761,61.14449570501238,1042,1705022741
56.22272117535309,56.22272117535309,61.14449570501238,56.22272117535309,3532,1705022801
51.23877127266789,51.23877127266789,56.22272117535309,51.23877127266789,3782,1705022861
46.242443976909534,46.242443976909534,51.23877127266789,46.242443976909534,1846,1705022921
41.28366093885102,41.28366093885102,46.242443976909534,41.28366093885102,2685,1705022981
36.411968679452876,36.411968679452876,41.28366093885102,36.411968679452876,2383,1705023041
31.676043537403576,31.676043537403576,36.411968679452876,31.676043537403576,2272,1705023101
27.12320531123393,27.12320531123393,31.676043537403576,27.12320531123393,4353,1705023161
22.79894445553151,22.79894445553151,27.12320531123393,22.79894445553151,1551,1705023221
18.746467555355895,18.746467555355895,22.79894445553151,18.746467555355895,3874,1705023281
15.006265620322884,15.006265620322884,18.746467555355895,15.006265620322884,1297,1705023341
11.615709511820876,11.615709511820876,15.006265620322884,11.615709511820876,3477,1705023401
8.608676545717314,8.608676545717314,11.615709511820876,8.608676545717314,2015,1705023461
6.015212001416492,6.015212001416492,8.608676545717314,6.015212001416492,2000,1705023521
3.8612289193596716,3.8612289193596716,6.015212001416492,3.8612289193596716,1650,1705023581
2.1682491864906064,2.1682491864906064,3.8612289193596716,2.1682491864906064,4934,1705023641
0.9531884966754223,0.9531884966754223,2.1682491864906064,0.9531884966754223,1970,1705023701
0.22818733468112917,0.22818733468112917,0.9531884966754223,0.22818733468112917,3657,1705023761
0.0004896724648262296,0.0004896724648262296,0.22818733468112917,0.0004896724648262296,1984,1705023821
0.2723705898005413,0.2723705898005413,0.2723705898005413,0.0004896724648262296,2709,1705023881
1.04111354243413,1.04111354243413,1.04111354243413,0.2723705898005413,1521,1705023941
2.2990375048955514,2.2990375048955514,2.2990375048955514,1.04111354243413,1562,1705024001
4.033573716766215,4.033573716766215,4.033573716766215,2.2990375048955514,4796,1705024061
6.227391265578575,6.227391265578575,6.227391265578575,4.033573716766215,1330,1705024121
8.858570251564558,8.858570251564558,8.858570251564558,6.227391265578575,3897,1705024181
11.900820804048335,11.900820804048335,11.900820804048335,8.858570251564558,2273,1705024241
15.323745761143881,15.323745761143881,15.323745761143881,11.900820804048335,1936,1705024301
19.093144388148335,19.093144388148335,19.093144388148335,15.323745761143881,2572,1705024361
23.171354099978252,23.171354099978252,23.171354099978252,19.093144388148335,3402,1705024421
27.517626773269928,27.517626773269928,27.517626773269928,23.171354099978252,2998,1705024481
32.08853588815857,32.08853588815857,32.08853588815857,27.517626773269928,1089,1705024541
36.83841043170995,36.83841043170995,36.83841043170995,32.08853588815857,3148,1705024601
41.71979122758453,41.71979122758453,41.71979122758453,36.83841043170995,4301,1705024661
46.68390513243997,46.68390513243997,46.68390513243997,41.71979122758453,4670,1705024721
51.68115236105684,51.68115236105684,51.68115236105684,46.68390513243997,3434,1705024781
56.661602070997105,56.661602070997105,56.661602070997105,51.68115236105684,4995,1705024841
61.575491255076955,61.575491255076955,61.575491255076955,56.661602070997105,4373,1705024901
66.37372195688465,66.37372195688465,66.37372195688465,61.575491255076955,4171,1705024961
71.00835184133206,71.00835184133206,71.00835184133206,66.37372195688465,1478,1705025021
75.43307321861869,75.43307321861869,75.43307321861869,71.00835184133206,1120,1705025081
79.60367573536115,79.60367573536115,79.60367573536115,75.43307321861869,1414,1705025141
83.47848810983012,83.47848810983012,83.47848810983012,79.60367573536115,2199,1705025201
87.01879449762244,87.01879449762244,87.01879449762244,83.47848810983012,3215,1705025261
90.18922132758105,90.18922132758105,90.18922132758105,87.01879449762244,4367,1705025321
92.9580907428248,92.9580907428248,92.9580907428248,90.18922132758105,2497,1705025381
95.29773711542309,95.29773711542309,95.29773711542309,92.9580907428248,4212,1705025441
97.18478347220524,97.18478347220524,97.18478347220524,95.29773711542309,3716,1705025501
98.6003750697488,98.6003750697488,98.6003750697488,97.18478347220524,4012,1705025561
99.53036778474352,99.53036778474352,99.53036778474352,98.6003750697488,3806,1705025621
99.96546943739588,99.96546943739588,99.96546943739588,99.53036778474352,1638,1705025681
99.90133263581808,99.90133263581808,99.96546943739588,99.90133263581808,2240,1705025741
99.33859821373066,99.33859821373066,99.90133263581808,99.33859821373066,1528,1705025801
98.28288882746388,98.28288882746388,99.33859821373066,98.28288882746388,3617,1705025861
96.74475277623415,96.74475277623415,98.28288882746388,96.74475277623415,3567,1705025921
94.7395586070252,94.7395586070252,96.74475277623415,94.7395586070252,4927,1705025981
92.2873415571467,92.2873415571467,94.7395586070252,92.2873415571467,4282,1705026041
89.41260336876582,89.41260336876582,92.2873415571467,89.41260336876582,2387,1705026101
86.1440674755988,86.1440674755988,89.41260336876582,86.1440674755988,1253,1705026161
82.51439200785585,82.51439200785585,86.1440674755988,82.51439200785585,4477,1705026221
78.55984348299943,78.55984348299943,82.51439200785585,78.55984348299943,1805,1705026281
74.31993444268998,74.31993444268998,78.55984348299943,74.31993444268998,1223,1705026341
69.8370286565306,69.8370286565306,74.31993444268998,69.8370286565306,3042,1705026401
65.15591783728512,65.15591783728512,69.8370286565306,65.15591783728512,4202,1705026461
60.32337409688983,60.32337409688983,65.15591783728512,60.32337409688983,2937,1705026521
55.3876826149722,55.3876826149722,60.32337409688983,55.3876826149722,4546,1705026581
50.39815918929686,50.39815918929686,55.3876826149722,50.39815918929686,2954,1705026641
45.40465748861592,45.40465748861592,50.39815918929686,45.40465748861592,3518,1705026701
40.45707093129053,40.45707093129053,45.40465748861592,40.45707093129053,2599,1705026761
35.604834166746734,35.604834166746734,40.45707093129053,35.604834166746734,3947,1705026821
30.89642914079954,30.89642914079954,35.604834166746734,30.89642914079954,3714,1705026881
26.37890068007669,26.37890068007669,30.89642914079954,26.37890068007669,2663,1705026941
22.097386435661033,22.097386435661033,26.37890068007669,22.097386435661033,1734,1705027001
18.094665882602623,18.094665882602623,22.097386435661033,18.094665882602623,1815,1705027061
14.410732881543847,14.410732881543847,18.094665882602623,14.410732881543847,3627,1705027121
11.082396073285079,11.082396073285079,14.410732881543847,11.082396073285079,2952,1705027181
8.142911099012661,8.142911099012661,11.082396073285079,8.142911099012661,4090,1705027241
5.621648320924772,5.621648320924772,8.142911099012661,5.621648320924772,4940,1705027301
3.54379936328158,3.54379936328158,5.621648320924772,3.54379936328158,1723,1705027361
1.9301254060221595,1.9301254060221595,3.54379936328158,1.9301254060221595,1347,1705027421
0.7967497459178297,0.7967497459178297,1.9301254060221595,0.7967497459178297,1235,1705027481
0.15499669792019555,0.15499669792019555,0.7967497459178297,0.15499669792019555,1824,1705027541
0.011278446349444193,0.011278446349444193,0.15499669792019555,0.011278446349444193,1183,1705027601
0.36703097646834104,0.36703097646834104,0.36703097646834104,0.011278446349444193,4070,1705027661
1.2186997265921207,1.2186997265921207,1.2186997265921207,0.36703097646834104,1088,1705027721
2.5577751040938015,2.5577751040938015,2.5577751040938015,1.2186997265921207,1555,1705027781
4.370877510440774,4.370877510440774,4.370877510440774,2.5577751040938015,2007,1705027841
6.639891025720934,6.639891025720934,6.639891025720934,4.370877510440774,3494,1705027901
9.342144416925574,9.342144416925574,9.342144416925574,6.639891025720934,1199,1705027961
12.450637661416192,12.450637661416192,12.450637661416192,9.342144416925574,3536,1705028021
15.934311722225003,15.934311722225003,15.934311722225003,12.450637661416192,2856,1705028081
19.758358879685794,19.758358879685794,19.758358879685794,15.934311722225003,3287,1705028141
23.884570518663423,23.884570518663423,23.884570518663423,19.758358879685794,4196,1705028201
28.27171889640516,28.27171889640516,28.27171889640516,23.884570518663423,4249,1705028261
32.875969076519375,32.875969076519375,32.875969076519375,28.27171889640516,3527,1705028321
37.651316913168955,37.651316913168955,37.651316913168955,32.875969076519375,4797,1705028381
42.55004870929006,42.55004870929006,42.55004870929006,37.651316913168955,2255,1705028441
47.52321795608163,47.52321795608163,47.52321795608163,42.55004870929006,1814,1705028501
52.52113439034056,52.52113439034056,52.52113439034056,47.52321795608163,4701,1705028561
57.49386048314762,57.49386048314762,57.49386048314762,52.52113439034056,3962,1705028621
62.391710399147996,62.391710399147996,62.391710399147996,57.49386048314762,4276,1705028681
67.16574644099477,67.16574644099477,67.16574644099477,62.391710399147996,3300,1705028741
71.76826801864466,71.76826801864466,71.76826801864466,67.16574644099477,3478,1705028801
76.15328825788482,76.15328825788482,76.15328825788482,71.76826801864466,1853,1705028861
80.27699348598006,80.27699348598006,80.27699348598006,76.15328825788482,2817,1705028921
84.09818100340678,84.09818100340678,84.09818100340678,80.27699348598006,1157,1705028981
87.57867076760742,87.57867076760742,87.57867076760742,84.09818100340678,4765,1705029041
90.68368687535526,90.68368687535526,90.68368687535526,87.57867076760742,2625,1705029101
93.38220503208336,93.38220503208336,93.38220503208336,90.68368687535526,1347,1705029161
95.64726253638139,95.64726253638139,95.64726253638139,93.38220503208336,1821,1705029221
97.45622768239473,97.45622768239473,97.45622768239473,95.64726253638139,1298,1705029281
98.79102588834878,98.79102588834878,98.79102588834878,97.45622768239473,1698,1705029341
99.63832029179535,99.63832029179535,99.63832029179535,98.79102588834878,3438,1705029401
99.98964500713345,99.98964500713345,99.98964500713345,99.63832029179535,2532,1705029461
99.84148971393995,99.84148971393995,99.98964500713345,99.84148971393995,4645,1705029521
99.19533473093081,99.19533473093081,99.84148971393995,99.19533473093081,1555,1705029581
98.05763622510582,98.05763622510582,99.19533473093081,98.05763622510582,2099,1705029641
96.43976170386202,96.43976170386202,98.05763622510582,96.43976170386202,2066,1705029701
94.35787643461755,94.35787643461755,96.43976170386202,94.35787643461755,1547,1705029761
91.8327819268028,91.8327819268028,94.35787643461755,91.8327819268028,3267,1705029821
88.88970809005464,88.88970809005464,91.8327819268028,88.88970809005464,1982,1705029881
85.55806114529912,85.55806114529912,88.88970809005464,85.55806114529912,1136,1705029941
81.87112980751195,81.87112980751195,85.55806114529912,81.87112980751195,2166,1705030001
77.86575267588307,77.86575267588307,81.87112980751195,77.86575267588307,4503,1705030061
73.5819501547098,73.5819501547098,77.86575267588307,73.5819501547098,1398,1705030121
69.062524582747,69.062524582747,73.5819501547098,69.062524582747,1190,1705030181
64.35263256638642,64.35263256638642,69.062524582747,64.35263256638642,4297,1705030241
59.49933378977189,59.49933378977189,64.35263256638642,59.49933378977189,1161,1705030301
54.55112080999239,54.55112080999239,59.49933378977189,54.55112080999239,3101,1705030361
49.55743453547981,49.55743453547981,54.55112080999239,49.55743453547981,2057,1705030421
44.56817022879601,44.56817022879601,49.55743453547981,44.56817022879601,3734,1705030481
39.63317896966206,39.63317896966206,44.56817022879601,39.63317896966206,2842,1705030541
34.80176955944765,34.80176955944765,39.63317896966206,34.80176955944765,3771,1705030601
30.12221584392836,30.12221584392836,34.80176955944765,30.12221584392836,3188,1705030661
25.641274376974522,25.641274376974522,30.12221584392836,25.641274376974522,1818,1705030721
21.403717244521808,21.403717244521808,25.641274376974522,21.403717244521808,1726,1705030781
17.451884716687655,17.451884716687655,21.403717244521808,17.451884716687655,4829,1705030841
13.825262197787753,13.825262197787753,17.451884716687655,13.825262197787753,4037,1705030901
10.560085701229177,10.560085701229177,13.825262197787753,10.560085701229177,1405,1705030961
7.688979791241469,7.688979791241469,10.560085701229177,7.688979791241469,2011,1705031021
5.240631609015911,5.240631609015911,7.688979791241469,5.240631609015911,1515,1705031081
3.239504240273056,3.239504240273056,5.240631609015911,3.239504240273056,3140,1705031141
1.705592288196478,1.705592288196478,3.239504240273056,1.705592288196478,2566,1705031201
0.6542220939675658,0.6542220939675658,1.705592288196478,0.6542220939675658,4915,1705031261
0.09589860103018655,0.09589860103018655,0.6542220939675658,0.09589860103018655,2354,1705031321
0.03620039316861723,0.03620039316861723,0.09589860103018655,0.03620039316861723,3161,1705031381
0.4757239551421766,0.4757239551421766,0.4757239551421766,0.03620039316861723,3484,1705031441
1.4100777128068342,1.4100777128068342,1.4100777128068342,0.4757239551421766,4321,1705031501
2.8299259122722242,2.8299259122722242,2.8299259122722242,1.4100777128068342,4012,1705031561
4.721081899668805,4.721081899668805,4.721081899668805,2.8299259122722242,4283,1705031621
7.064649869503525,7.064649869503525,7.064649869503525,4.721081899668805,2682,1705031681
9.837213665302258,9.837213665302258,9.837213665302258,7.064649869503525,2931,1705031741
13.01107074610533,13.01107074610533,13.01107074610533,9.837213665302258,1757,1705031801
16.554508981098788,16.554508981098788,16.554508981098788,13.01107074610533,3134,1705031861
20.432123506743782,20.432123506743782,20.432123506743782,16.554508981098788,2656,1705031921
24.605170480468896,24.605170480468896,24.605170480468896,20.432123506743782,3481,1705031981
29.031954196338432,29.031954196338432,29.031954196338432,24.605170480468896,1683,1705032041
33.66824369476389,33.66824369476389,33.66824369476389,29.031954196338432,2746,1705032101
38.46771470363022,38.46771470363022,38.46771470363022,33.66824369476389,4206,1705032161
43.38241249511135,43.38241249511135,43.38241249511135,38.46771470363022,1701,1705032221
48.36323103345773,48.36323103345773,48.36323103345773,43.38241249511135,2285,1705032281
53.360403626273744,53.360403626273744,53.360403626273744,48.36323103345773,4215,1705032341
58.32400017685796,58.32400017685796,58.32400017685796,53.360403626273744,3304,1705032401
63.20442606922347,63.20442606922347,63.20442606922347,58.32400017685796,3584,1705032461
67.95291770110842,67.95291770110842,67.95291770110842,63.20442606922347,2277,1705032521
72.52202971376947,72.52202971376947,72.52202971376947,67.95291770110842,3356,1705032581
76.8661090503236,76.8661090503236,76.8661090503236,72.52202971376947,1180,1705032641
80.94175110600197,80.94175110600197,80.94175110600197,76.8661090503236,1813,1705032701
84.7082334126121,84.7082334126121,84.7082334126121,80.94175110600197,1615,1705032761
88.12792252398015,88.12792252398015,88.12792252398015,84.7082334126121,2745,1705032821
91.16665003690407,91.16665003690407,91.16665003690407,88.12792252398015,4770,1705032881
93.79405399054447,93.79405399054447,93.79405399054447,91.16665003690407,1525,1705032941
95.98388223310099,95.98388223310099,95.98388223310099,93.79405399054447,2780,1705033001
97.71425472463484,97.71425472463484,97.71425472463484,95.98388223310099,1004,1705033061
98.96788215519585,98.96788215519585,98.96788215519585,97.71425472463484,4185,1705033121
99.7322386938919,99.7322386938919,99.7322386938919,98.96788215519585,4808,1705033181
99.99968714285103,99.99968714285103,99.99968714285103,99.7322386938919,4467,1705033241
99.76755524557795,99.76755524557795,99.99968714285103,99.76755524557795,3965,1705033301
99.03816238725764,99.03816238725764,99.76755524557795,99.03816238725764,2118,1705033361
97.81879642022515,97.81879642022515,99.03816238725764,97.81879642022515,3835,1705033421
96.12164084615429,96.12164084615429,97.81879642022515,96.12164084615429,3700,1705033481
93.96365308253621,93.96365308253621,96.12164084615429,93.96365308253621,1384,1705033541
91.36639502976894,91.36639502976894,93.96365308253621,91.36639502976894,2680,1705033601
88.35581763177652,88.35581763177652,91.36639502976894,88.35581763177652,4577,1705033661
84.96200158275488,84.96200158275488,88.35581763177652,84.96200158275488,2128,1705033721
81.21885677081957,81.21885677081957,84.96200158275488,81.21885677081957,4106,1705033781
77.16378346161238,77.16378346161238,81.21885677081957,77.16378346161238,1638,1705033841
72.83729860720965,72.83729860720965,77.16378346161238,72.83729860720965,4728,1705033901
68.28263101413107,68.28263101413107,72.83729860720965,68.28263101413107,4744,1705033961
63.545289415393455,63.545289415393455,68.28263101413107,63.545289415393455,2516,1705034021
58.672607762294604,58.672607762294604,63.545289415393455,58.672607762294604,4905,1705034081
53.71327227921806,53.71327227921806,58.672607762294604,53.71327227921806,4739,1705034141
48.716835006972026,48.716835006972026,53.71327227921806,48.716835006972026,1284,1705034201
43.73321869517854,43.73321869517854,48.716835006972026,43.73321869517854,1540,1705034261
38.81221799066018,38.81221799066018,43.73321869517854,38.81221799066018,3743,1705034321
34.0030019057901,34.0030019057901,38.81221799066018,34.0030019057901,2430,1705034381
29.353622537972996,29.353622537972996,34.0030019057901,29.353622537972996,2275,1705034441
24.910534948971293,24.910534948971293,29.353622537972996,24.910534948971293,3066,1705034501
20.71813300128512,20.71813300128512,24.910534948971293,20.71813300128512,3376,1705034561
16.818305789351623,16.818305789351623,20.71813300128512,16.818305789351623,4741,1705034621
13.250019097561117,13.250019097561117,16.818305789351623,13.250019097561117,1349,1705034681
10.048926067019314,10.048926067019314,13.250019097561117,10.048926067019314,4028,1705034741
7.247010961146488,7.247010961146488,10.048926067019314,7.247010961146488,3321,1705034801
4.872269589490729,4.872269589490729,7.247010961146488,4.872269589490729,2325,1705034861
2.9484295828523246,2.9484295828523246,4.872269589490729,2.9484295828523246,1816,1705034921
1.4947133146407332,1.4947133146407332,2.9484295828523246,1.4947133146407332,1016,1705034981
0.525645837273242,0.525645837273242,1.4947133146407332,0.525645837273242,3030,1705035041
0.05090975265252817,0.05090975265252817,0.525645837273242,0.05090975265252817,4724,1705035101
0.075248466809269,0.075248466809269,0.075248466809269,0.05090975265252817,4640,1705035161
0.5984187953569087,0.5984187953569087,0.5984187953569087,0.075248466809269,2912,1705035221
1.6151933933097384,1.6151933933097384,1.6151933933097384,0.5984187953569087,4386,1705035281
3.1154129849859435,3.1154129849859435,3.1154129849859435,1.6151933933097384,4253,1705035341
5.084087872132264,5.084087872132264,5.084087872132264,3.1154129849859435,1084,1705035401
7.5015477060335956,7.5015477060335956,7.5015477060335956,5.084087872132264,1991,1705035461
10.343638027135743,10.343638027135743,10.343638027135743,7.5015477060335956,2451,1705035521
13.581961608420329,13.581961608420329,13.581961608420329,10.343638027135743,3062,1705035581
17.18416219111048,17.18416219111048,17.18416219111048,13.581961608420329,2802,1705035641
21.114247777713413,21.114247777713413,21.114247777713413,17.18416219111048,4895,1705035701
25.332950252161083,25.332950252161083,25.332950252161083,21.114247777713413,4136,1705035761
29.79811773384675,29.79811773384675,29.79811773384675,25.332950252161083,4082,1705035821
34.46513574528139,34.46513574528139,34.46513574528139,29.79811773384675,1912,1705035881
39.287372985205614,39.287372985205614,39.287372985205614,34.46513574528139,4865,1705035941
44.216647253138156,44.216647253138156,44.216647253138156,39.287372985205614,2931,1705036001
49.20370686999491,49.20370686999491,49.20370686999491,44.216647253138156,4792,1705036061
54.19872278458734,54.19872278458734,54.19872278458734,49.20370686999491,1300,1705036121
59.151786449029395,59.151786449029395,59.151786449029395,54.19872278458734,3467,1705036181
64.01340848845098,64.01340848845098,64.01340848845098,59.151786449029395,4945,1705036241
68.7350131824731,68.7350131824731,68.7350131824731,64.01340848845098,2213,1705036301
73.26942381774776,73.26942381774776,73.26942381774776,68.7350131824731,4669,1705036361
77.57133406208453,77.57133406208453,77.57133406208453,73.26942381774776,2009,1705036421
81.59776065034426,81.59776065034426,81.59776065034426,77.57133406208453,2808,1705036481
85.30847285901673,85.30847285901673,85.30847285901673,81.59776065034426,1756,1705036541
88.66639447831103,88.66639447831103,88.66639447831103,85.30847285901673,2191,1705036601
91.63797426538899,91.63797426538899,91.63797426538899,88.66639447831103,4606,1705036661
94.19352117729154,94.19352117729154,94.19352117729154,91.63797426538899,3847,1705036721
96.30750103402643,96.30750103402643,96.30750103402643,94.19352117729154,1608,1705036781
97.95879164765402,97.95879164765402,97.95879164765402,96.30750103402643,2250,1705036841
99.13089386820697,99.13089386820697,99.13089386820697,97.95879164765402,2983,1705036901
99.81209643774318,99.81209643774318,99.81209643774318,99.13089386820697,3921,1705036961
99.99559300536336,99.99559300536336,99.99559300536336,99.81209643774318,4551,1705037021
99.67955013401975,99.67955013401975,99.99559300536336,99.67955013401975,3976,1705037081
98.86712561961292,98.86712561961292,99.67955013401975,98.86712561961292,4240,1705037141
97.56643693933913,97.56643693933913,98.86712561961292,97.56643693933913,2121,1705037201
95.79048014454095,95.79048014454095,97.56643693933913,95.79048014454095,1918,1705037261
93.55700000845881,93.55700000845881,95.79048014454095,93.55700000845881,2472,1705037321
90.8883127263221,90.8883127263221,93.55700000845881,90.8883127263221,2831,1705037381
87.81108293930315,87.81108293930315,90.8883127263221,87.81108293930315,1529,1705037441
84.3560573102372,84.3560573102372,87.81108293930315,84.3560573102372,2138,1705037501
80.5577573131298,80.5577573131298,84.3560573102372,80.5577573131298,4739,1705037561
76.45413430600118,76.45413430600118,80.5577573131298,76.45413430600118,4757,1705037621
72.08619033346119,72.08619033346119,76.45413430600118,72.08619033346119,4360,1705037681
67.49756844783312,67.49756844783312,72.08619033346119,67.49756844783312,4962,1705037741
62.734116642201755,62.734116642201755,67.49756844783312,62.734116642201755,4375,1705037801
57.84342975242049,57.84342975242049,62.734116642201755,57.84342975242049,4753,1705037861
52.87437390524623,52.87437390524623,57.84342975242049,52.87437390524623,3327,1705037921
